LEAGUE,NAME,SEASON,UNIQUE ID,POS,AGE,#,TEAM,GP,EV P1/GP,PP P1/GP,P1/GP,EV G,EV A1,EV A2,EV P1,PP G,PP A1,PP A2,PP P1,SH G,SH A1,SH A2,SHOTS,SH%,TG,TP,TP/GP,EV%,Goals/P1,MISSING GF%,EV GF,EV GA,EV GF%,EV GF%Rel,OFF EV GF,OFF EV GA,eTOI/GP,P1/e60,DOB,BIRTH YEAR,HT,SHOOTS,Breakout Season,TSA,ShotAttempts/P1/e60
NCAAD1,Darci Johal,2021,588864/darci-johal,F,20,17,HCR,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,,0,10,0,-30.88,21,47,10.88,0.01,8/29/2001,2001,5'08,R,FALSE,17,1700
NCAAD1,Rachel Bjorgan,2021,613376/rachel-bjorgan,F,19,93,STL,13,0.2308,0.0769,0.5385,2,1,2,3,1,0,1,1,0,0,0,21,14.29,3,7,0.5385,75,75,,7,8,46.67,3.33,13,17,16.55,1.1157,1/18/2002,2002,5'06,-,FALSE,17,15.2370709
NCAAD1,Nicole Ness,2021,626702/nicole-ness,F,19,26,STC,19,0.1053,0,0.1053,1,1,0,2,0,0,0,0,0,0,0,3,33.33,1,2,0.1053,100,50,,2,4,33.33,1.39,23,49,9.44,0.6691,4/6/2002,2002,5'08,L,FALSE,17,25.40726349
NCAAD1,Allison Green,2021,679421/allison-green,F,19,25,STC,17,0,0,0.0588,0,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0.0588,0,0,,1,6,14.29,-18.02,21,44,10.68,0.01,8/29/2002,2002,5'11,L,FALSE,17,1700
NCAAD1,Lily Humphrey,2021,305108/lily-humphrey,F,22,66,VER,11,0.1818,0.0909,0.4545,0,2,2,2,0,1,0,1,0,0,0,15,0,0,5,0.4545,66.67,0,,3,3,50,-7.58,19,14,12.43,1.3164,8/27/1999,1999,5'05,L,FALSE,16,12.15436038
NCAAD1,Lilli Friis-Hansen,2019,345102/lilli-friis-hansen,F,19,27,REN,36,0.0556,0,0.1111,2,0,2,2,0,0,0,0,0,0,0,8,25,2,4,0.1111,100,100,0,6,13,31.58,-2.9,30,57,11.14,0.2993,1/27/2000,2000,5'04,L,FALSE,16,53.45806883
NCAAD1,Kandice Sheriff,2019,389717/kandice-sheriff,F,22,15,RIT,16,0.125,0,0.125,0,2,0,2,0,0,0,0,0,0,0,11,0,0,2,0.125,100,0,0,3,3,50,1.22,20,21,10.36,0.7242,5/17/1997,1997,5'09,L,FALSE,16,22.09334438
NCAAD1,Nara Elia,2021,500710/nara-elia,F,22,27,BU,12,0.1667,0.0833,0.25,1,1,0,2,1,0,0,1,0,0,0,18,11.11,2,3,0.25,66.67,66.67,,6,5,54.55,9.72,13,16,15.69,0.9558,2/3/1999,1999,5'07,R,FALSE,16,16.73990375
NCAAD1,Graysen Myers,2019,519635/graysen-myers,F,19,23,BMJ,33,0.0606,0,0.0606,1,1,0,2,0,0,0,0,0,0,0,7,14.29,1,2,0.0606,100,50,0,2,2,50,10.43,55,84,7.9,0.4602,6/4/2000,2000,5'07,R,FALSE,16,34.76749239
NCAAD1,Claudia Verkerke,2021,521027/claudia-verkerke,F,21,6,BMJ,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,1,4,20,-5,19,57,9.01,0.01,2/11/2000,2000,5'08,L,FALSE,16,1600
NCAAD1,Kathryn Stockdale,2021,524807/kathryn-stockdale,F,19,24,CON,20,0.05,0,0.05,1,0,0,1,0,0,0,0,0,0,0,12,8.33,1,1,0.05,100,100,,3,3,50,-6.9,33,25,9.75,0.3077,1/30/2002,2002,5'07,-,FALSE,16,51.99870003
NCAAD1,Katie Cipra,2019,553174/katie-cipra,F,20,23,NOE,38,0.0526,0,0.1053,2,0,2,2,0,0,0,0,0,0,0,10,20,2,4,0.1053,100,100,0,5,8,38.46,-27.08,97,51,8.89,0.3551,6/25/1999,1999,5'05,R,FALSE,16,45.05773022
NCAAD1,Maddie Posick,2019,554394/maddie-posick,F,20,16,WIS,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,1,66.67,-20.18,33,5,9.19,0.01,6/16/1999,1999,5'07,L,FALSE,16,1600
NCAAD1,Julianna Lynch,2019,564992/julianna-lynch,F,20,12,SAC,26,0.0385,0,0.0769,0,1,1,1,0,0,0,0,0,0,0,16,0,0,2,0.0769,100,0,0,3,3,50,-15.66,65,34,8.8,0.2621,,1999,Unknown,-,FALSE,16,61.04540252
NCAAD1,Maddy Skelton,2021,571379/maddy-skelton,F,19,12,VER,11,0.1818,0,0.2727,2,0,1,2,0,0,0,0,0,0,0,15,13.33,2,3,0.2727,100,100,,4,4,50,-8.06,18,13,12.97,0.8413,1/23/2002,2002,5'06,R,FALSE,16,19.01818614
NCAAD1,Christina Klinoff,2021,578583/christina-klinoff,F,19,17,BC,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,0,4,0,-63.79,37,21,8.96,0.01,-,2002,5'07,R,FALSE,16,1600
NCAAD1,Allison Reeb,2021,701184/allison-reeb,F,21,25,MER,16,0,0.0625,0.0625,0,0,0,0,1,0,0,1,0,0,0,16,6.25,1,1,0.0625,0,100,,0,11,0,-19.15,9,38,13.35,0.2808,11/22/2000,2000,5'04,L,FALSE,16,56.98005698
NCAAD1,Grace Middleton,2021,554163/grace-middleton,F,22,6,UNH,21,0,0,0.0476,0,0,1,0,0,0,0,0,0,0,0,16,0,0,1,0.0476,0,0,,2,9,18.18,-30.39,34,36,11,0.01,1/7/1999,1999,5'08,R,FALSE,15,1500
NCAAD1,Allie Cornelius,2020,574692/allie-cornelius,F,21,6,STC,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,5,16.67,-18.63,12,22,11.02,0.01,,1999,5'04,L,FALSE,15,1500
NCAAD1,Delaney Couture,2021,585109/delaney-couture,F,20,13,PRV,9,0.2222,0,0.3333,0,2,1,2,0,0,0,0,0,0,0,11,0,0,3,0.3333,100,0,,6,2,75,25,10,10,13.18,1.0117,3/27/2001,2001,5'08,-,TRUE,15,14.8265296
NCAAD1,Kate Klassen,2021,609397/kate-klassen,F,19,29,CON,20,0.25,0,0.25,3,2,0,5,0,0,0,0,0,0,0,17,17.65,3,5,0.25,100,60,,6,7,46.15,-12.67,30,21,12.17,1.233,1/29/2002,2002,5'07,R,FALSE,15,12.16545012
NCAAD1,Maddy Coene,2021,630760/maddy-coene,F,19,3,PRV,18,0.1667,0,0.1667,2,1,0,3,0,0,0,0,0,0,0,10,20,2,3,0.1667,100,66.67,,7,3,70,23.19,22,25,10.59,0.9439,2/28/2002,2002,5'06,L,FALSE,15,15.89151393
NCAAD1,Paige Rynne,2021,389887/paige-rynne,F,22,9,UNH,13,0.0769,0,0.0769,1,0,0,1,0,0,0,0,0,0,0,10,10,1,1,0.0769,100,100,,2,3,40,-3.18,19,25,10.46,0.4412,6/18/1999,1999,5'11,R,FALSE,14,31.73164098
NCAAD1,Mariah Gardner,2021,406480/mariah-gardner,F,22,16,MNS,16,0,0,0.125,0,0,1,0,0,0,1,0,0,0,0,6,0,0,2,0.125,0,0,,3,9,25,-18.75,21,27,12.39,0.01,3/15/1999,1999,5'08,L,FALSE,14,1400
NCAAD1,Courtney Correia,2021,431786/courtney-correia,F,21,5,BU,12,0.4167,0.0833,0.6667,1,4,0,5,1,0,1,1,0,1,0,24,8.33,2,8,0.6667,83.33,33.33,,6,6,50,3.57,13,15,18.22,1.9211,3/12/2000,2000,5'06,L,TRUE,14,7.287491541
NCAAD1,MacKenzie Ebel,2020,497040/mackenzie-ebel,F,24,26,PRN,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,-61.54,8,5,12.95,0.01,9/3/1996,1996,5'07,L,FALSE,14,1400
NCAAD1,Graysen Myers,2020,519635/graysen-myers,F,20,23,BMJ,33,0.0303,0,0.0303,0,1,0,1,0,0,0,0,0,0,0,8,0,0,1,0.0303,100,0,0,2,0,100,57.69,44,60,7.65,0.2376,6/4/2000,2000,5'07,R,FALSE,14,58.92255892
NCAAD1,Kendall Williamson,2020,521010/kendall-williamson,F,22,8,CLG,38,0.0526,0,0.0789,1,1,1,2,0,0,0,0,0,0,0,9,11.11,1,3,0.0789,100,50,0,4,4,50,-7.14,84,63,8.33,0.3792,11/5/1998,1998,5'02,R,FALSE,14,36.91983122
NCAAD1,Stella Haberman,2019,521031/stella-haberman,F,20,6,RIT,11,0,0,0.0909,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0.0909,0,0,0,0,2,0,-48.28,14,15,8.89,0.01,5/8/1999,1999,5'03,R,FALSE,14,1400
NCAAD1,Megan Forrest,2019,553033/megan-forrest,F,20,64,BRN,17,0.1176,0,0.1176,1,1,0,2,0,0,0,0,0,0,0,8,12.5,1,2,0.1176,100,50,0,2,9,18.18,-2.51,12,46,10.6,0.6661,2/17/1999,1999,5'07,R,TRUE,14,21.01786519
NCAAD1,Kristina Schuler,2021,553168/kristina-schuler,F,22,14,BU,12,0.0833,0.0833,0.25,1,0,1,1,0,1,0,1,0,0,0,19,5.26,1,3,0.25,50,50,,3,6,33.33,-18.28,16,15,14.71,0.6796,5/15/1999,1999,5'05,R,FALSE,14,20.60035315
NCAAD1,Jersey Phillips,2021,553475/jersey-phillips,F,19,16,MRC,16,0.125,0,0.125,0,2,0,2,0,0,0,0,0,0,0,9,0,0,2,0.125,100,0,,5,6,45.45,-14.16,31,21,10.97,0.6839,5/25/2002,2002,5'03,R,FALSE,14,20.47082907
NCAAD1,Lilly Holmes,2019,554412/lilly-holmes,F,20,13,VER,36,0,0,0.0278,0,0,0,0,0,0,0,0,1,0,0,12,8.33,1,1,0.0278,0,0,0,2,17,10.53,-32.95,50,65,11.19,0.149,7/31/1999,1999,5'05,L,FALSE,14,93.95973154
NCAAD1,Sydney Antonakis,2021,585429/sydney-antonakis,F,19,16,RIT,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,1,8,11.11,0.91,5,44,10.59,0.01,8/8/2002,2002,5'03,L,FALSE,14,1400
NCAAD1,Paige McNeil,2021,586672/paige-mcneil,F,19,26,SAC,11,0.2727,0.2727,0.5455,3,0,0,3,1,2,0,3,0,0,0,17,23.53,4,6,0.5455,50,66.67,,3,11,21.43,12.34,3,30,16.91,1.9357,9/1/2002,2002,5'10,L,FALSE,14,7.232525701
NCAAD1,Skye Ziehwein,2020,606898/skye-ziehwein,F,20,7,HCR,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,0,-25.74,26,75,9.88,0.01,5/17/2000,2000,5'03,R,FALSE,14,1400
NCAAD1,Madilynn Hickey,2020,611291/madilynn-hickey,F,19,20,LIN,29,0.0345,0,0.1034,1,0,2,1,0,0,0,0,0,0,0,7,14.29,1,3,0.1034,100,100,0,4,11,26.67,-7.51,27,52,12.78,0.1619,,2001,5'06,R,FALSE,14,86.47313156
NCAAD1,Madilynn Hickey,2021,611291/madilynn-hickey,F,20,20,LIN,17,0,0,0.1176,0,0,2,0,0,0,0,0,0,0,0,8,0,0,2,0.1176,0,0,,7,17,29.17,10.98,6,27,15.91,0.01,-,2001,5'06,R,FALSE,14,1400
NCAAD1,Claire Hickey,2020,626981/claire-hickey,F,19,82,STC,16,0.0625,0,0.125,1,0,1,1,0,0,0,0,0,0,0,8,12.5,1,2,0.125,100,100,0,5,5,50,10.71,22,34,10.58,0.3544,2/14/2001,2001,5'08,R,FALSE,14,39.503386
NCAAD1,Katherine Hughes,2019,372857/katherine-hughes,F,21,19,HAR,32,0.4375,0.0938,0.6563,6,8,4,14,1,2,0,3,0,0,0,128,5.47,7,21,0.6563,82.35,41.18,0,23,16,58.97,6.59,33,30,20.43,1.5602,7/27/1998,1998,5'07,R,FALSE,13,8.332265094
NCAAD1,Katherine Hughes,2020,372857/katherine-hughes,F,22,19,HAR,33,0.4242,0.0909,0.6364,8,6,4,14,0,3,0,3,0,0,0,110,7.27,8,21,0.6364,82.35,47.06,0,24,24,50,-3.93,48,41,18.8,1.6437,7/27/1998,1998,5'07,R,FALSE,13,7.908985825
NCAAD1,Hannah Touzos,2019,499643/hannah-touzos,F,0,8,UNH,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7.07,0.01,,,5'06,R,FALSE,13,1300
NCAAD1,Katherine Tresca,2019,553900/katherine-tresca,F,19,10,HAR,5,0,0,0.2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1,0.2,0,0,0,2,0,100,50,4,4,11.24,0.01,3/6/2000,2000,5'08,R,FALSE,13,1300
NCAAD1,Katherine Tresca,2020,553900/katherine-tresca,F,20,16,HAR,6,0.3333,0,0.3333,2,0,0,2,0,0,0,0,0,0,0,14,14.29,2,2,0.3333,100,100,0,6,3,66.67,-9.52,16,5,14.1,1.4184,3/6/2000,2000,5'08,R,TRUE,13,9.165256627
NCAAD1,Willow Corson,2020,389956/willow-corson,F,21,27,BC,32,0.0625,0,0.0625,2,0,0,2,0,0,0,0,0,0,0,11,18.18,2,2,0.0625,100,100,0,2,2,50,-0.41,61,60,8.11,0.4622,11/24/1999,1999,5'09,L,FALSE,13,28.12635223
NCAAD1,Jessica Kuhlman,2019,398134/jessica-kuhlman,F,23,14,MER,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,100,47.41,61,55,7.79,0.01,10/28/1996,1996,5'06,L,FALSE,13,1300
NCAAD1,Hailey Burns,2021,479929/hailey-burns,F,22,23,VER,11,0.3636,0,0.4545,1,3,1,4,0,0,0,0,0,0,0,12,8.33,1,5,0.4545,100,25,,5,5,50,-8.62,17,12,13.29,1.6421,6/15/1999,1999,5'05,L,TRUE,13,7.916692041
NCAAD1,Maggie Hallisey,2020,489965/maggie-hallisey,F,22,26,HCR,33,0,0.0303,0.0303,0,0,0,0,1,0,0,1,0,0,0,8,12.5,1,1,0.0303,0,100,0,0,7,0,-24.32,27,84,8.7,0.2089,,1998,5'07,R,FALSE,13,62.23073241
NCAAD1,Kathleen McHugh,2019,497278/kathleen-mchugh,F,21,8,PRV,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,1,50,-6.58,43,33,8.19,0.01,8/21/1998,1998,5'06,R,FALSE,13,1300
NCAAD1,Hannah Touzos,2020,499643/hannah-touzos,F,0,8,UNH,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,-53.33,48,42,8.1,0.01,,,5'06,R,FALSE,13,1300
NCAAD1,Lindsey Dumond,2021,553899/lindsey-dumond,F,22,26,UNH,21,0.0952,0,0.1429,2,0,1,2,0,0,0,0,0,0,0,14,14.29,2,3,0.1429,100,100,,6,6,50,6.52,30,39,11.18,0.5113,2/26/1999,1999,5'05,L,FALSE,13,25.42538627
NCAAD1,Jessica Poirier,2021,554014/jessica-poirier,F,22,7,STL,13,0.3077,0.0769,0.4615,2,2,1,4,1,0,0,1,0,0,0,16,18.75,3,6,0.4615,80,60,,7,5,58.33,18.94,13,20,15.74,1.4665,7/19/1999,1999,5'06,R,TRUE,13,8.86464371
NCAAD1,Caroline Difiore,2021,554018/caroline-difiore,F,21,10,BC,17,0.1176,0,0.1176,0,2,0,2,0,0,0,0,0,0,0,15,0,0,2,0.1176,100,0,,3,5,37.5,-29.74,39,19,10.3,0.6854,6/19/2000,2000,5'04,R,FALSE,13,18.96702655
NCAAD1,Ciara Wall,2021,583143/ciara-wall,F,20,4,UNH,21,0.0952,0,0.2857,0,2,4,2,0,0,0,0,0,0,0,14,0,0,6,0.2857,100,0,,10,9,52.63,10.7,26,36,12.79,0.4469,-,2001,5'07,L,FALSE,13,29.08928172
NCAAD1,Claire McGennis,2021,588816/claire-mcgennis,F,19,7,RIT,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,,1,9,10,6.88,1,31,13.04,0.01,-,2002,Unknown,R,FALSE,13,1300
NCAAD1,Kaitlin Finnegan,2021,606905/kaitlin-finnegan,F,19,16,LIN,15,0.0667,0,0.0667,0,1,0,1,0,0,0,0,0,0,0,9,0,0,1,0.0667,100,0,,2,4,33.33,9.93,11,36,9.61,0.4164,2/5/2002,2002,5'03,R,FALSE,13,31.21998079
NCAAD1,Natalie Tulchinsky,2021,627304/natalie-tulchinsky,F,20,2,BC,13,0.3077,0,0.3077,2,2,0,4,0,0,0,0,0,0,0,10,20,2,4,0.3077,100,50,,8,3,72.73,21.38,19,18,12.44,1.4846,3/11/2001,2001,5'04,L,FALSE,13,8.756567426
NCAAD1,Mya Neugent,2020,627427/mya-neugent,F,19,9,BMJ,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,4,20,-23.75,42,54,8.34,0.01,9/2/2001,2001,5'06,R,FALSE,13,1300
NCAAD1,Shailynn Snow,2021,335355/shailynn-snow,F,20,54,STL,13,0.1538,0.3077,0.6154,2,0,2,2,1,3,0,4,0,0,0,15,20,3,8,0.6154,33.33,50,,6,2,75,37.16,14,23,13.73,2.0169,6/16/2001,2001,5'04,L,FALSE,12,5.949724825
NCAAD1,Olivia Soares,2019,496982/olivia-soares,F,21,19,OSU,35,0.0857,0,0.1143,1,2,1,3,0,0,0,0,0,0,0,7,14.29,1,4,0.1143,100,33.33,0,5,2,71.43,16.88,72,60,8.22,0.6253,,1998,5'10,R,TRUE,12,19.19078842
NCAAD1,Olivia Soares,2020,496982/olivia-soares,F,22,19,OSU,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,5,37.5,-25.83,95,55,8.34,0.01,,1998,5'10,R,FALSE,12,1200
NCAAD1,Allie Granato,2019,499896/allie-granato,F,22,21,VER,31,0.0323,0,0.0323,0,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0.0323,100,0,0,2,3,40,0.18,45,68,8.08,0.2396,8/6/1997,1997,5'03,L,FALSE,12,50.08347245
NCAAD1,Grace Shirley,2021,533772/grace-shirley,F,20,12,WIS,18,0.1667,0,0.1667,2,1,0,3,0,0,0,0,0,0,0,7,28.57,2,3,0.1667,100,66.67,,3,1,75,5.49,57,25,8.4,1.1907,7/20/2001,2001,5'07,R,TRUE,12,10.07810532
NCAAD1,Alison Rodgers,2020,553396/alison-rodgers,F,21,11,RMU,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,3,40,-10,23,23,8.83,0.01,5/25/1999,1999,5'08,L,FALSE,12,1200
NCAAD1,Molly Pedone,2021,553708/molly-pedone,F,19,17,RMU,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,0,1,0,-64.63,53,29,7.46,0.01,3/21/2002,2002,5'06,L,FALSE,12,1200
NCAAD1,Sarah Dravis,2021,587926/sarah-dravis,F,19,10,LIN,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,0,6,0,-20.93,9,34,9.71,0.01,6/23/2002,2002,5'03,L,FALSE,12,1200
NCAAD1,Emma Wuthrich,2021,588869/emma-wuthrich,F,21,19,BU,9,0.1111,0.1111,0.3333,1,0,1,1,0,1,0,1,0,0,0,17,5.88,1,3,0.3333,50,50,,1,3,25,-31.52,13,10,12.42,1.074,5/8/2000,2000,5'08,L,FALSE,12,11.17318436
NCAAD1,Tynka Patkova,2021,381583/tynka-patkova,F,23,68,VER,11,0.1818,0,0.1818,1,1,0,2,0,0,0,0,0,0,0,11,9.09,1,2,0.1818,100,50,,3,5,37.5,-23.79,19,12,12.14,0.8983,6/17/1998,1998,5'05,R,FALSE,11,12.24535233
NCAAD1,Jessica Forcey,2019,389542/jessica-forcey,F,19,20,DAR,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,8,11.11,-14.53,10,29,13.02,0.01,6/5/2000,2000,5'06,L,FALSE,11,1100
NCAAD1,Jessica Forcey,2020,389542/jessica-forcey,F,20,20,DAR,8,0,0.125,0.125,0,0,0,0,1,0,0,1,0,0,0,15,6.67,1,1,0.125,0,100,0,0,2,0,-43.48,10,13,12.46,0.6019,6/5/2000,2000,5'06,L,TRUE,11,18.27546104
NCAAD1,Jessica Freeswick,2019,562097/jessica-freeswick,F,0,21,SAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,7.39,0.01,,,Unknown,-,FALSE,11,1100
NCAAD1,Jessica Freeswick,2020,562097/jessica-freeswick,F,0,21,SAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,27.27,8,3,9.21,0.01,,,Unknown,-,FALSE,11,1100
NCAAD1,Jessica Freeswick,2021,562097/jessica-freeswick,F,22,21,SAC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,9,7.07,0.01,-,1999,Unknown,-,FALSE,11,1100
NCAAD1,Jessica Jacques,2020,407689/jessica-jacques,F,23,18,MER,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,9,10,-20.77,32,72,9.02,0.01,6/10/1997,1997,5'04,R,FALSE,11,1100
NCAAD1,Emma Hicks,2019,431686/emma-hicks,F,19,24,REN,35,0.0286,0,0.0286,1,0,0,1,0,0,0,0,0,0,0,8,12.5,1,1,0.0286,100,100,0,2,7,22.22,-15.14,34,57,9.36,0.1831,3/22/2000,2000,5'03,R,FALSE,11,60.07646095
NCAAD1,Kayla Fillier,2019,431706/kayla-fillier,F,19,24,PRN,33,0.0303,0,0.0303,0,1,0,1,0,0,0,0,0,0,0,5,0,0,1,0.0303,100,0,0,2,2,50,-12.1,77,47,7.73,0.2352,6/9/2000,2000,5'06,R,FALSE,11,46.76870748
NCAAD1,Kylie Lalonde,2020,488358/kylie-lalonde,F,19,23,RIT,27,0.037,0,0.037,0,1,0,1,0,0,0,0,0,0,0,6,0,0,1,0.037,100,0,0,2,2,50,7.14,42,56,7.99,0.2782,,2001,5'08,L,FALSE,11,39.53989935
NCAAD1,Jordi Naidrich,2020,498476/jordi-naidrich,F,23,26,UNI,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,13,7.14,-22.86,33,77,9.72,0.01,,1997,5'05,L,FALSE,11,1100
NCAAD1,Lucy Burton,2020,520710/lucy-burton,F,22,5,YAL,28,0.0357,0,0.0357,1,0,0,1,0,0,0,0,0,0,0,8,12.5,1,1,0.0357,100,100,0,1,3,25,-26.67,62,58,8,0.2677,11/19/1998,1998,5'06,R,FALSE,11,41.09077325
NCAAD1,Emma Bigham,2021,521006/emma-bigham,F,23,22,STC,7,0,0.1429,0.2857,0,0,1,0,1,0,0,1,0,0,0,10,10,1,2,0.2857,0,100,,1,4,20,-23.48,10,13,15.07,0.5687,-,1998,5'05,L,FALSE,11,19.34235977
NCAAD1,Renee Saltness,2019,521014/renee-saltness,F,21,6,QUI,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,5,28.57,-23.9,53,48,8.58,0.01,,1998,5'06,-,FALSE,11,1100
NCAAD1,Chloe Corbin,2021,521108/chloe-corbin,F,20,25,LIN,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,0,6,0,-20,7,28,10.03,0.01,-,2001,Unknown,-,FALSE,11,1100
NCAAD1,Bailey Bennett,2019,553131/bailey-bennett,F,21,26,CLG,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,3,25,-36.02,36,23,8.59,0.01,,1998,5'06,-,FALSE,11,1100
NCAAD1,Bailey Bennett,2021,553131/bailey-bennett,F,23,8,HCR,16,0.0625,0,0.0625,0,1,0,1,0,0,0,0,0,0,0,5,0,0,1,0.0625,100,0,,6,19,24,-7.71,13,28,16.78,0.2235,-,1998,5'06,-,FALSE,11,49.21700224
NCAAD1,Jaymee Nolan,2021,569549/jaymee-nolan,F,20,24,RIT,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0,2,0,-9.38,3,29,9.82,0.01,6/8/2001,2001,5'07,L,FALSE,11,1100
NCAAD1,Skye Ziehwein,2021,606898/skye-ziehwein,F,21,7,HCR,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,3,0,-50,11,11,11.87,0.01,5/17/2000,2000,5'03,R,FALSE,11,1100
NCAAD1,Sylvia Marolt,2019,397929/sylvia-marolt,F,22,13,BMJ,19,0.0526,0,0.1579,0,1,2,1,0,0,0,0,0,0,0,5,0,0,3,0.1579,100,0,0,4,1,80,33.03,31,35,8.82,0.3581,1/3/1997,1997,5'07,R,FALSE,10,27.92516057
NCAAD1,Paige McArthur,2021,402461/paige-mcarthur,F,20,21,HCR,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,10,9.09,-12.91,11,39,11.37,0.01,5/4/2001,2001,5'04,-,FALSE,10,1000
NCAAD1,Alyssa Holmes,2021,431690/alyssa-holmes,F,22,25,VER,11,0.0909,0,0.2727,1,0,2,1,0,0,0,0,0,0,0,9,11.11,1,3,0.2727,100,100,,3,6,33.33,-30,19,11,12.54,0.4351,6/16/1999,1999,5'04,R,FALSE,10,22.98322225
NCAAD1,Taylor Gulenchyn,2021,496727/taylor-gulenchyn,F,23,10,MNS,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,0,4,0,-37.7,23,38,8.54,0.01,7/7/1998,1998,5'07,L,FALSE,10,1000
NCAAD1,Janey Sandoval,2019,519860/janey-sandoval,F,20,6,RMU,34,0.0882,0,0.0882,1,2,0,3,0,0,0,0,0,0,0,7,14.29,1,3,0.0882,100,33.33,0,3,1,75,24.54,55,54,7.85,0.6747,2/14/1999,1999,5'05,R,FALSE,10,14.8214021
NCAAD1,Catherine Kerin,2020,520756/catherine-kerin,F,19,15,PRN,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,50,-17.77,82,39,7.5,0.01,,2001,5'05,R,FALSE,10,1000
NCAAD1,Haylee Blinkhorn,2021,520810/haylee-blinkhorn,F,21,18,BU,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,,0,3,0,-41.67,10,14,10.6,0.01,7/31/2000,2000,5'04,R,FALSE,10,1000
NCAAD1,Claudia Verkerke,2019,521027/claudia-verkerke,F,19,6,BMJ,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,50,12.1,47,77,7.54,0.01,2/11/2000,2000,5'08,L,FALSE,10,1000
NCAAD1,Emma Jurusik,2021,532880/emma-jurusik,F,22,9,NOE,9,0.2222,0,0.2222,1,1,0,2,0,0,0,0,0,0,0,9,11.11,1,2,0.2222,100,50,,6,0,100,9.38,29,3,10.53,1.2662,9/22/1999,1999,5'03,L,TRUE,10,7.897646501
NCAAD1,Rachel Allen,2019,553167/rachel-allen,F,20,22,BU,33,0,0,0.0303,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0.0303,0,0,0,2,2,50,-17.86,76,36,7.85,0.01,12/2/1999,1999,5'06,R,FALSE,10,1000
